"city","state_id","state_name","county_name"
"San Antonio","NM","New Mexico","Socorro"
"Polvadera","NM","New Mexico","Socorro"
"Domingo","NM","New Mexico","Sandoval"
"White Rock","NM","New Mexico","Los Alamos"
"Spencerville","NM","New Mexico","San Juan"
"Pilar","NM","New Mexico","Taos"
"Florida","NM","New Mexico","Luna"
"Los Lunas","NM","New Mexico","Valencia"
"San Pedro","NM","New Mexico","Santa Fe"
"El Rancho","NM","New Mexico","Santa Fe"
"Velarde","NM","New Mexico","Rio Arriba"
"Suwanee","NM","New Mexico","Valencia"
"Chamberino","NM","New Mexico","Do̱a Ana"
"Tocito","NM","New Mexico","San Juan"
"Deming","NM","New Mexico","Luna"
"Arrey","NM","New Mexico","Sierra"
"Tecolote","NM","New Mexico","San Miguel"
"Truth or Consequences","NM","New Mexico","Sierra"
"San Ignacio","NM","New Mexico","San Miguel"
"Tucumcari","NM","New Mexico","Quay"
"Scholle","NM","New Mexico","Torrance"
"Santa Clara","NM","New Mexico","Grant"
"Ranchos de Taos","NM","New Mexico","Taos"
"Vado","NM","New Mexico","Do̱a Ana"
"Alamogordo","NM","New Mexico","Otero"
"Hernandez","NM","New Mexico","Rio Arriba"
"Las Nutrias","NM","New Mexico","Socorro"
"Apache Creek","NM","New Mexico","Catron"
"Valmont","NM","New Mexico","Otero"
"Floyd","NM","New Mexico","Roosevelt"
"Ribera","NM","New Mexico","San Miguel"
"Sandia Knolls","NM","New Mexico","Bernalillo"
"Pe̱a Blanca","NM","New Mexico","Sandoval"
"Waterflow","NM","New Mexico","San Juan"
"Ojo Sarco","NM","New Mexico","Rio Arriba"
"Mimbres","NM","New Mexico","Grant"
"Ponderosa Pine","NM","New Mexico","Bernalillo"
"Nara Visa","NM","New Mexico","Quay"
"Talpa","NM","New Mexico","Taos"
"Llano Del Medio","NM","New Mexico","Guadalupe"
"Winston","NM","New Mexico","Sierra"
"Canjilon","NM","New Mexico","Rio Arriba"
"McDonald","NM","New Mexico","Lea"
"Salem","NM","New Mexico","Do̱a Ana"
"Causey","NM","New Mexico","Roosevelt"
"Cleveland","NM","New Mexico","Mora"
"Wingate","NM","New Mexico","McKinley"
"Santa Fe","NM","New Mexico","Santa Fe"
"Cedar Crest","NM","New Mexico","Bernalillo"
"Sedillo","NM","New Mexico","Bernalillo"
"San Ysidro","NM","New Mexico","Sandoval"
"Tyrone","NM","New Mexico","Grant"
"Cruzville","NM","New Mexico","Catron"
"Capitan","NM","New Mexico","Lincoln"
"Watrous","NM","New Mexico","Mora"
"Valencia","NM","New Mexico","Valencia"
"Cordova","NM","New Mexico","Rio Arriba"
"Hope","NM","New Mexico","Eddy"
"Loving","NM","New Mexico","Eddy"
"Belen","NM","New Mexico","Valencia"
"Chupadero","NM","New Mexico","Santa Fe"
"North Acomita Village","NM","New Mexico","Cibola"
"Hot Springs Landing","NM","New Mexico","Sierra"
"Newman","NM","New Mexico","Otero"
"Coyote","NM","New Mexico","Rio Arriba"
"Tatum","NM","New Mexico","Lea"
"Mesquite","NM","New Mexico","Do̱a Ana"
"Springer","NM","New Mexico","Colfax"
"Dilia","NM","New Mexico","Guadalupe"
"Quemado","NM","New Mexico","Catron"
"Gallina","NM","New Mexico","Rio Arriba"
"Lucero","NM","New Mexico","Mora"
"Crossroads","NM","New Mexico","Lea"
"Adelino","NM","New Mexico","Valencia"
"Black Rock","NM","New Mexico","McKinley"
"La Union","NM","New Mexico","Do̱a Ana"
"Oscura","NM","New Mexico","Lincoln"
"Mentmore","NM","New Mexico","McKinley"
"El Porvenir","NM","New Mexico","San Miguel"
"La Puente","NM","New Mexico","Rio Arriba"
"Acomita Lake","NM","New Mexico","Cibola"
"Tesuque","NM","New Mexico","Santa Fe"
"Datil","NM","New Mexico","Catron"
"Contreras","NM","New Mexico","Socorro"
"San Acacia","NM","New Mexico","Socorro"
"Caballo","NM","New Mexico","Sierra"
"South Valley","NM","New Mexico","Bernalillo"
"Williamsburg","NM","New Mexico","Sierra"
"Lumberton","NM","New Mexico","Rio Arriba"
"Abeytas","NM","New Mexico","Socorro"
"Hayden","NM","New Mexico","Union"
"Hobbs","NM","New Mexico","Lea"
"Flora Vista","NM","New Mexico","San Juan"
"Santa Rosa","NM","New Mexico","Guadalupe"
"Elkins","NM","New Mexico","Chaves"
"Los Luceros","NM","New Mexico","Rio Arriba"
"Manzano","NM","New Mexico","Torrance"
"Solano","NM","New Mexico","Harding"
"Bibo","NM","New Mexico","Cibola"
"Eunice","NM","New Mexico","Lea"
"Gila","NM","New Mexico","Grant"
"North Valley","NM","New Mexico","Bernalillo"
"Seama","NM","New Mexico","Cibola"
"Costilla","NM","New Mexico","Taos"
"Socorro","NM","New Mexico","Socorro"
"Berino","NM","New Mexico","Do̱a Ana"
"Alto","NM","New Mexico","Lincoln"
"Pinos Altos","NM","New Mexico","Grant"
"University Park","NM","New Mexico","Do̱a Ana"
"Corona","NM","New Mexico","Lincoln"
"Alamo","NM","New Mexico","Socorro"
"Ensenada","NM","New Mexico","Rio Arriba"
"Los Ojos","NM","New Mexico","Rio Arriba"
"Continental Divide","NM","New Mexico","McKinley"
"Bloomfield","NM","New Mexico","San Juan"
"San Ildefonso Pueblo","NM","New Mexico","Santa Fe"
"Hagerman","NM","New Mexico","Chaves"
"Cuyamungue","NM","New Mexico","Santa Fe"
"Pueblo Pintado","NM","New Mexico","McKinley"
"Jarales","NM","New Mexico","Valencia"
"Los Padillas","NM","New Mexico","Bernalillo"
"Melrose","NM","New Mexico","Curry"
"Pajarito","NM","New Mexico","Bernalillo"
"Nakaibito","NM","New Mexico","McKinley"
"Ruidoso","NM","New Mexico","Lincoln"
"Cuba","NM","New Mexico","Sandoval"
"Albuquerque","NM","New Mexico","Bernalillo"
"Soham","NM","New Mexico","San Miguel"
"Vaughn","NM","New Mexico","Guadalupe"
"Clines Corners","NM","New Mexico","Torrance"
"Acomita","NM","New Mexico","Cibola"
"Rodey","NM","New Mexico","Do̱a Ana"
"San Jose","NM","New Mexico","San Miguel"
"Las Palomas","NM","New Mexico","Sierra"
"Rodeo","NM","New Mexico","Hidalgo"
"Mescalero","NM","New Mexico","Otero"
"Las Cruces","NM","New Mexico","Do̱a Ana"
"Cotton City","NM","New Mexico","Hidalgo"
"Nogal","NM","New Mexico","Lincoln"
"Black River Village","NM","New Mexico","Eddy"
"McCartys","NM","New Mexico","Cibola"
"Bosque","NM","New Mexico","Valencia"
"Roy","NM","New Mexico","Harding"
"Tohatchi","NM","New Mexico","McKinley"
"Hachita","NM","New Mexico","Grant"
"Alamillo","NM","New Mexico","Socorro"
"Gage","NM","New Mexico","Luna"
"Lovington","NM","New Mexico","Lea"
"Torreon","NM","New Mexico","Torrance"
"Chilili","NM","New Mexico","Bernalillo"
"Taos","NM","New Mexico","Taos"
"North Hurley","NM","New Mexico","Grant"
"Dayton","NM","New Mexico","Eddy"
"Pie Town","NM","New Mexico","Catron"
"Weed","NM","New Mexico","Otero"
"Carrizozo","NM","New Mexico","Lincoln"
"Santa Cruz","NM","New Mexico","Santa Fe"
"Nadine","NM","New Mexico","Lea"
"Chili","NM","New Mexico","Rio Arriba"
"Meadow Lake","NM","New Mexico","Valencia"
"Yeso","NM","New Mexico","De Baca"
"El Duende","NM","New Mexico","Rio Arriba"
"Young Place","NM","New Mexico","San Juan"
"Artesia","NM","New Mexico","Eddy"
"Hurley","NM","New Mexico","Grant"
"Tularosa","NM","New Mexico","Otero"
"Separ","NM","New Mexico","Grant"
"Luis Lopez","NM","New Mexico","Socorro"
"Tesuque Pueblo","NM","New Mexico","Santa Fe"
"Mesita","NM","New Mexico","Cibola"
"Golden","NM","New Mexico","Santa Fe"
"House","NM","New Mexico","Quay"
"Puerto De Luna","NM","New Mexico","Guadalupe"
"Silver City","NM","New Mexico","Grant"
"Pleasanton","NM","New Mexico","Catron"
"Mule Creek","NM","New Mexico","Grant"
"Embudo","NM","New Mexico","Rio Arriba"
"White Sands","NM","New Mexico","Do̱a Ana"
"Eldorado at Santa Fe","NM","New Mexico","Santa Fe"
"Casa Colorada","NM","New Mexico","Valencia"
"Tecolotito","NM","New Mexico","San Miguel"
"Gamerco","NM","New Mexico","McKinley"
"Picuris Pueblo","NM","New Mexico","Taos"
"San Luis","NM","New Mexico","Sandoval"
"Espa̱ola","NM","New Mexico","Rio Arriba"
"Hillsboro","NM","New Mexico","Sierra"
"Malaga","NM","New Mexico","Eddy"
"Pueblitos","NM","New Mexico","Valencia"
"Cochiti Lake","NM","New Mexico","Sandoval"
"Sunshine","NM","New Mexico","Luna"
"High Rolls","NM","New Mexico","Otero"
"Pueblito","NM","New Mexico","Rio Arriba"
"Glenwood","NM","New Mexico","Catron"
"Laguna","NM","New Mexico","Cibola"
"Tijeras","NM","New Mexico","Bernalillo"
"Monument","NM","New Mexico","Lea"
"Manuelito","NM","New Mexico","McKinley"
"Roswell","NM","New Mexico","Chaves"
"Tres Piedras","NM","New Mexico","Taos"
"La Mesa","NM","New Mexico","Do̱a Ana"
"Canova","NM","New Mexico","Rio Arriba"
"Cochiti","NM","New Mexico","Sandoval"
"Church Rock","NM","New Mexico","McKinley"
"Forest Glade","TX","Texas","Limestone"
"Juilliard","TX","Texas","Potter"
"Burnet","TX","Texas","Burnet"
"Dell City","TX","Texas","Hudspeth"
"D'Hanis","TX","Texas","Medina"
"Pleasant Hill","TX","Texas","Polk"
"Roma-Los Saenz","TX","Texas","Starr"
"Bailey","TX","Texas","Fannin"
"Leggett","TX","Texas","Polk"
"Annetta","TX","Texas","Parker"
"Taylor Landing","TX","Texas","Jefferson"
"Liverpool","TX","Texas","Brazoria"
"Hondo","TX","Texas","Medina"
"Monroe City","TX","Texas","Chambers"
"Encinal","TX","Texas","La Salle"
"Redland","TX","Texas","Van Zandt"
"Dougherty","TX","Texas","Floyd"
"Retreat","TX","Texas","Navarro"
"Industry","TX","Texas","Austin"
"Sublime","TX","Texas","Lavaca"
"Pantego","TX","Texas","Tarrant"
"Saturn","TX","Texas","Gonzales"
"Loeb","TX","Texas","Hardin"
"Loma Grande Colonia","TX","Texas","Zavala"
"Timberwood Park","TX","Texas","Bexar"
"Arnett","TX","Texas","Coryell"
"Hemphill","TX","Texas","Sabine"
"Frisco","TX","Texas","Collin"
"Onalaska","TX","Texas","Polk"
"Sandy","TX","Texas","Blanco"
"Bayside","TX","Texas","Refugio"
"Waco","TX","Texas","McLennan"
"Brundage","TX","Texas","Dimmit"
"Eddy","TX","Texas","McLennan"
"Lums Chapel","TX","Texas","Lamb"
"Pampa","TX","Texas","Gray"
"Lamar","TX","Texas","Aransas"
"Horseshoe Bay","TX","Texas","Llano"
"Avery","TX","Texas","Red River"
"Merkel","TX","Texas","Taylor"
"Sherman","TX","Texas","Grayson"
"Rockland","TX","Texas","Tyler"
"Clarendon","TX","Texas","Donley"
"Hamilton","TX","Texas","Hamilton"
"Olivarez","TX","Texas","Hidalgo"
"Deport","TX","Texas","Lamar"
"West Alto Bonito Colonia","TX","Texas","Starr"
"Spur","TX","Texas","Dickens"
"Cedar Hill","TX","Texas","Dallas"
"Study Butte","TX","Texas","Brewster"
"Hankamer","TX","Texas","Chambers"
"Ben Wheeler","TX","Texas","Van Zandt"
"Trent","TX","Texas","Taylor"
"Purley","TX","Texas","Franklin"
"Twichell","TX","Texas","Ochiltree"
"Corrigan","TX","Texas","Polk"
"Bigfoot","TX","Texas","Frio"
"La Presa","TX","Texas","Webb"
"Round Top","TX","Texas","Fayette"
"Dexter","TX","Texas","Cooke"
"Petty","TX","Texas","Lamar"
"Normangee","TX","Texas","Leon"
"Elbert","TX","Texas","Throckmorton"
"Pasadena","TX","Texas","Harris"
"Hockley","TX","Texas","Harris"
"Center City","TX","Texas","Mills"
"Woodway","TX","Texas","McLennan"
"Brazos Bend","TX","Texas","Hood"
"Star","TX","Texas","Mills"
"Danbury","TX","Texas","Brazoria"
"Ranger","TX","Texas","Eastland"
"Dinero","TX","Texas","Live Oak"
"Vernon","TX","Texas","Wilbarger"
"Cresson","TX","Texas","Hood"
"Romayor","TX","Texas","Liberty"
"Carbon","TX","Texas","Eastland"
"Sweet Home","TX","Texas","Lavaca"
"Mount Enterprise","TX","Texas","Rusk"
"Christine","TX","Texas","Atascosa"
"El Refugio","TX","Texas","Starr"
"Rule","TX","Texas","Haskell"
"Bozar","TX","Texas","Mills"
"Crowley","TX","Texas","Tarrant"
"Pyote","TX","Texas","Ward"
"Hills Prairie","TX","Texas","Bastrop"
"La Rosita","TX","Texas","Starr"
"Gageby","TX","Texas","Wheeler"
"Roaring Springs","TX","Texas","Motley"
"Old Glory","TX","Texas","Stonewall"
"Batesville","TX","Texas","Zavala"
"Benavides","TX","Texas","Duval"
"Oak Ridge","TX","Texas","Kaufman"
"Cistern","TX","Texas","Fayette"
"Bunker Hill Village","TX","Texas","Harris"
"Centerville","TX","Texas","Leon"
"Kosse","TX","Texas","Limestone"
"Briar","TX","Texas","Wise"
"Florence Hill","TX","Texas","Dallas"
"Bruni","TX","Texas","Webb"
"Denver City","TX","Texas","Yoakum"
"Bay City","TX","Texas","Matagorda"
"Benoit","TX","Texas","Runnels"
"Tankersley","TX","Texas","Tom Green"
"Hilltop Colonia","TX","Texas","Starr"
"Irving","TX","Texas","Dallas"
"Paint Rock","TX","Texas","Concho"
"Falcon","TX","Texas","Zapata"
"Del Mar Heights","TX","Texas","Cameron"
"Coppell","TX","Texas","Dallas"
"Lucas","TX","Texas","Collin"
"Spring Hill","TX","Texas","Gregg"
"Meadows Place","TX","Texas","Fort Bend"
"Marlin","TX","Texas","Falls"
"Brashear","TX","Texas","Hopkins"
"Carlos","TX","Texas","Grimes"
"Lefors","TX","Texas","Gray"
"Maxwell","TX","Texas","Caldwell"
"Cameron Park","TX","Texas","Cameron"
"Sterling City","TX","Texas","Sterling"
"El Campo","TX","Texas","Wharton"
"Haskell","TX","Texas","Haskell"
"Silver Valley","TX","Texas","Coleman"
"Groesbeck","TX","Texas","Limestone"
"Irene","TX","Texas","Hill"
"Pinehurst","TX","Texas","Orange"
"Zapata","TX","Texas","Zapata"
"Point Comfort","TX","Texas","Calhoun"
"Blum","TX","Texas","Hill"
"Arlington","TX","Texas","Tarrant"
"Montgomery","TX","Texas","Montgomery"
"Newark","TX","Texas","Wise"
"West Odessa","TX","Texas","Ector"
"Nazareth","TX","Texas","Castro"
"Bellville","TX","Texas","Austin"
"McNair","TX","Texas","Harris"
"Addison","TX","Texas","Dallas"
"Abbott","TX","Texas","Hill"
"Woodsboro","TX","Texas","Refugio"
"Montague","TX","Texas","Montague"
"Wolfe City","TX","Texas","Hunt"
"Jonesboro","TX","Texas","Coryell"
"Placid","TX","Texas","McCulloch"
"Texline","TX","Texas","Dallam"
"Aloe","TX","Texas","Victoria"
"Martinsville","TX","Texas","Nacogdoches"
"Whitharral","TX","Texas","Hockley"
"Peden","TX","Texas","Tarrant"
"Brazos Country","TX","Texas","Austin"
"Mexia","TX","Texas","Limestone"
"Boling","TX","Texas","Wharton"
"Cuevitas","TX","Texas","Hidalgo"
"Balcones Heights","TX","Texas","Bexar"
"Pharr","TX","Texas","Hidalgo"
"Fort Worth","TX","Texas","Tarrant"
"Milam","TX","Texas","Sabine"
"Balmorhea","TX","Texas","Reeves"
"White Oak","TX","Texas","Gregg"
"Rainbow","TX","Texas","Somervell"
"Grayburg","TX","Texas","Hardin"
"Tamina","TX","Texas","Montgomery"
"Floresville","TX","Texas","Wilson"
"Silverton","TX","Texas","Briscoe"
"Sparks","TX","Texas","El Paso"
"Magnolia Springs","TX","Texas","Jasper"
"Granbury","TX","Texas","Hood"
"Sagerton","TX","Texas","Haskell"
"Beasley","TX","Texas","Fort Bend"
"Goldsmith","TX","Texas","Ector"
"Fairchilds","TX","Texas","Fort Bend"
"Nacogdoches","TX","Texas","Nacogdoches"
"Aubrey","TX","Texas","Denton"
"Wickett","TX","Texas","Ward"
"Santa Anna","TX","Texas","Coleman"
"Lakewood Heights","TX","Texas","San Patricio"
"Gun Barrel City","TX","Texas","Henderson"
"Ware","TX","Texas","Dallam"
"Stockman","TX","Texas","Shelby"
"Carrizo Hill","TX","Texas","Dimmit"
"India","TX","Texas","Ellis"
"Enochs","TX","Texas","Bailey"
"Brookston","TX","Texas","Lamar"
"Bynum","TX","Texas","Hill"
"Primera","TX","Texas","Cameron"
"Cotulla","TX","Texas","La Salle"
"Brenham","TX","Texas","Washington"
"Morton Valley","TX","Texas","Eastland"
"Nixon","TX","Texas","Gonzales"
"Rosenberg","TX","Texas","Fort Bend"
"Vidor","TX","Texas","Orange"
"Buna","TX","Texas","Jasper"
"Perezville","TX","Texas","Hidalgo"
"Cooper","TX","Texas","Delta"
"Brookeland","TX","Texas","Sabine"
"Cherokee","TX","Texas","San Saba"
"Mobile City","TX","Texas","Rockwall"
"New Braunfels","TX","Texas","Comal"
"Talco","TX","Texas","Titus"
"Pringle","TX","Texas","Hutchinson"
"Proctor","TX","Texas","Comanche"
"Bagwell","TX","Texas","Red River"
"Smiley","TX","Texas","Gonzales"
"Medina","TX","Texas","Bandera"
"Claude","TX","Texas","Armstrong"
"Alamo Heights","TX","Texas","Bexar"
"Desert","TX","Texas","Collin"
"Alexander","TX","Texas","Erath"
"Henrietta","TX","Texas","Clay"
"Markham","TX","Texas","Matagorda"
"Austwell","TX","Texas","Refugio"
"San Felipe","TX","Texas","Austin"
"Ratcliff","TX","Texas","Houston"
"Edge","TX","Texas","Brazos"
"Sunset","TX","Texas","Montague"
"Forsan","TX","Texas","Howard"
"Charleston","TX","Texas","Delta"
"Melody Hills","TX","Texas","Tarrant"
"Millers Cove","TX","Texas","Titus"
"Bremond","TX","Texas","Robertson"
"Prado Verde","TX","Texas","El Paso"
"Thorndale","TX","Texas","Milam"
"Lopezville","TX","Texas","Hidalgo"
"Angleton","TX","Texas","Brazoria"
"Falcon Mesa","TX","Texas","Zapata"
"Spring Valley","TX","Texas","Harris"
"Trinidad","TX","Texas","Henderson"
"Las Quintas Fronterizas","TX","Texas","Maverick"
"Lubbock","TX","Texas","Lubbock"
"New Hope","TX","Texas","Collin"
"Lincoln","TX","Texas","Lee"
"Ferris","TX","Texas","Ellis"
"Lakeport","TX","Texas","Gregg"
"Darrouzett","TX","Texas","Lipscomb"
"McLendon-Chisholm","TX","Texas","Rockwall"
"Saint Jo","TX","Texas","Montague"
"Dunlay","TX","Texas","Medina"
"Rosser","TX","Texas","Kaufman"
"Millican","TX","Texas","Brazos"
"Albert","TX","Texas","Gillespie"
"Cochran","TX","Texas","Austin"
"La Junta","TX","Texas","Parker"
"Botines","TX","Texas","Webb"
"Mathis","TX","Texas","San Patricio"
"Bakersfield","TX","Texas","Pecos"
"Bono","TX","Texas","Johnson"
"Pandora","TX","Texas","Wilson"
"Rowden","TX","Texas","Callahan"
"Hilltop","TX","Texas","Frio"
"Paige","TX","Texas","Bastrop"
"Fruitvale","TX","Texas","Van Zandt"
"Moss Hill","TX","Texas","Liberty"
"Bassett","TX","Texas","Bowie"
"Galveston","TX","Texas","Galveston"
"Trenton","TX","Texas","Fannin"
"Rosanky","TX","Texas","Bastrop"
"Sanctuary","TX","Texas","Parker"
"Bisbee","TX","Texas","Tarrant"
"O'Donnell","TX","Texas","Lynn"
"Lakeside","TX","Texas","Tarrant"
"Rancho Alegre","TX","Texas","Jim Wells"
"Addicks","TX","Texas","Harris"
"Garfield","TX","Texas","Travis"
"Eustace","TX","Texas","Henderson"
"Levelland","TX","Texas","Hockley"
"Corpus Christi","TX","Texas","Nueces"
"Duncanville","TX","Texas","Dallas"
"New London","TX","Texas","Rusk"
"Ridge","TX","Texas","Robertson"
"Union","TX","Texas","Scurry"
"Carey","TX","Texas","Childress"
"Grey Forest","TX","Texas","Bexar"
"Annona","TX","Texas","Red River"
"North Zulch","TX","Texas","Madison"
"Paradise","TX","Texas","Wise"
"Carmine","TX","Texas","Fayette"
"Powell","TX","Texas","Navarro"
"Anna","TX","Texas","Collin"
"Cross Cut","TX","Texas","Brown"
"Galena Park","TX","Texas","Harris"
"Brand","TX","Texas","Scurry"
"Deweyville","TX","Texas","Newton"
"Placedo","TX","Texas","Victoria"
"Fred","TX","Texas","Tyler"
"Lewisville","TX","Texas","Denton"
"New Taiton","TX","Texas","Wharton"
"Mount Selman","TX","Texas","Cherokee"
"DeSoto","TX","Texas","Dallas"
"Havana","TX","Texas","Hidalgo"
"Port Lavaca","TX","Texas","Calhoun"
"Timbercreek Canyon","TX","Texas","Randall"
"Saragosa","TX","Texas","Reeves"
"Wimberley","TX","Texas","Hays"
"Wichita Falls","TX","Texas","Wichita"
"Mabank","TX","Texas","Kaufman"
"Ricardo","TX","Texas","Kleberg"
"Johnstone","TX","Texas","Val Verde"
"Fifth Street","TX","Texas","Fort Bend"
"McQueeney","TX","Texas","Guadalupe"
"Moore","TX","Texas","Frio"
"Washington","TX","Texas","Washington"
"San Carlos Number 1 Colonia","TX","Texas","Webb"
"Rockport","TX","Texas","Aransas"
"Grand Saline","TX","Texas","Van Zandt"
"Muncy","TX","Texas","Floyd"
"Sanger","TX","Texas","Denton"
"Ackerly","TX","Texas","Dawson"
"Dittlinger","TX","Texas","Comal"
"Watauga","TX","Texas","Tarrant"
"Rusk","TX","Texas","Cherokee"
"West Lake Hills","TX","Texas","Travis"
"Anderson","TX","Texas","Grimes"
"Butler","TX","Texas","Bastrop"
"Willow Park","TX","Texas","Parker"
"Bells","TX","Texas","Grayson"
"Aguilares","TX","Texas","Webb"
"Vinton","TX","Texas","El Paso"
"Shallowater","TX","Texas","Lubbock"
"Laird Hill","TX","Texas","Rusk"
"Tool","TX","Texas","Henderson"
"Lake View","TX","Texas","Val Verde"
"Creedmoor","TX","Texas","Travis"
"Roundup","TX","Texas","Hockley"
"Hays","TX","Texas","Hays"
"Jourdanton","TX","Texas","Atascosa"
"Stinnett","TX","Texas","Hutchinson"
"Duster","TX","Texas","Comanche"
"Wyldwood","TX","Texas","Bastrop"
"Coahoma","TX","Texas","Howard"
"Edgar","TX","Texas","DeWitt"
"Bronte","TX","Texas","Coke"
"Bangs","TX","Texas","Brown"
"Sunset Colonia","TX","Texas","Starr"
"Escobares","TX","Texas","Starr"
"Reid Hope King Colonia","TX","Texas","Cameron"
"Buffalo Gap","TX","Texas","Taylor"
"San Patricio","TX","Texas","San Patricio"
"Stratford","TX","Texas","Sherman"
"Trammels","TX","Texas","Fort Bend"
"Desdemona","TX","Texas","Eastland"
"Coady","TX","Texas","Harris"
"Howland","TX","Texas","Lamar"
"Thrall","TX","Texas","Williamson"
"New Boston","TX","Texas","Bowie"
"Telegraph","TX","Texas","Kimble"
"Mineola","TX","Texas","Wood"
"Lindenau","TX","Texas","DeWitt"
"Bernstein","TX","Texas","Hansford"
"Axtell","TX","Texas","McLennan"
"Loma Vista Colonia","TX","Texas","Starr"
"Earle","TX","Texas","Bexar"
"Early","TX","Texas","Brown"
"West University Place","TX","Texas","Harris"
"Cumings","TX","Texas","Fort Bend"
"Kenedy","TX","Texas","Karnes"
"Corbet","TX","Texas","Navarro"
"Lake Jackson","TX","Texas","Brazoria"
"Staples","TX","Texas","Guadalupe"
"Bertram","TX","Texas","Burnet"
"Vick","TX","Texas","Concho"
"Concrete","TX","Texas","DeWitt"
"Fayetteville","TX","Texas","Fayette"
"McAllen","TX","Texas","Hidalgo"
"Harker Heights","TX","Texas","Bell"
"Elgin","TX","Texas","Bastrop"
"Little Elm","TX","Texas","Denton"
